character,sentence,line,document,shengmu,yunmu,shengdiao,bihua,cixing,char_sentiment,sentiment_score,sentence_length,td_idf,degree,char_pos,pos
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.948795364693707,2.0,1.0,0.0,0.0,11.0
无,无咎,"师：贞，丈人吉，无咎。|地中有水，师；君子以容民畜众。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.948795364693707,2.0,1.0,0.0,0.0,8.0
无,无咎,"九二，在师，中吉，无咎；王三锡命。|""在师中吉""，承天宠也；""王三锡命""，怀万邦也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.948795364693707,2.0,1.0,0.0,0.0,9.0
无,无咎,"六四，师左次，无咎。|""左次无咎""，示失常也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.948795364693707,2.0,1.0,0.0,0.0,7.0
无,无咎,"六五，田有禽，利执言，无咎；长子帅师，弟子舆尸，贞凶。|""长子帅师""，以中行也；""弟子舆尸""，使不当也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.948795364693707,2.0,1.0,0.0,0.0,11.0
无,无咎,"比：吉。原筮，元永贞，无咎。不宁方来，后夫凶。|地上有水，比；先王以建万国，亲诸侯。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.948795364693707,2.0,1.0,0.0,0.0,11.0
无,无咎,"初六，有孚比之，无咎；有孚盈缶，终来有它，吉。|《比》之初六，有它吉也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.948795364693707,2.0,1.0,0.0,0.0,8.0
无,无咎,"六四，有孚；血去惕出，无咎。|""有孚惕出"",上合志也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.948795364693707,2.0,1.0,0.0,0.0,11.0
无,进无咎也,"九四，或跃在渊，无咎。| ""或跃在渊""，进无咎也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.9469857080536226,4.0,1.0,0.0,1.0,21.0
无,见群龙无首,"用九，见群龙无首，吉。| ""用九""，天德不可为首也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.6146550320013864,5.0,1.0,0.0,3.0,6.0
无,不习无不利,"六二，直方大，不习无不利。 |六二之动，直以方也，""不习无不利""，地道光也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.9739913687383992,5.0,1.0,0.0,2.0,9.0
无,无成有终,"六三，含章可贞，或从王事，无成有终。|""含章可贞""，以时发也；""或从王事""，知光大也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.9962395171955619,4.0,1.0,0.0,0.0,13.0
无,无咎无誉,"六四，括囊，无咎无誉。|""括囊无咎""，慎不害也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.997856414431755,4.0,1.0,0.0,0.0,6.0
无,无咎无誉,"六四，括囊，无咎无誉。|""括囊无咎""，慎不害也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.997856414431755,4.0,1.0,0.0,0.0,6.0
无,括囊无咎,"六四，括囊，无咎无誉。|""括囊无咎""，慎不害也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.9714787421523169,4.0,1.0,0.0,2.0,15.0
无,即主鹿无虞,"六三，即主鹿无虞，惟入于林中，君子几，不如舍，往吝。|""即鹿无虞""，以从禽也。君子舍之，往吝穷也。
",./易经.txt,,u,2,4,v,0.9318181818181818,0.7624631900488226,5.0,1.0,0.0,3.0,6.0
无,即鹿无虞,"六三，即主鹿无虞，惟入于林中，君子几，不如舍，往吝。|""即鹿无虞""，以从禽也。君子舍之，往吝穷也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.6476685249564166,4.0,1.0,0.0,2.0,30.0
无,无不利,"六四，乘马班如，求婚媾，往吉，无不利。|求而往，明也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.948795364693707,3.0,1.0,0.0,0.0,15.0
无,无攸利,"六三，勿用取女，见金夫，不有躬，无攸利。|""勿用取女""，行不顺也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.9804859493952622,3.0,1.0,0.0,0.0,16.0
无,无眚,"九二，不克讼，归而逋，其邑人三百户，无眚。|""不克讼，归逋窜也""；自下讼上，患至掇也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.948795364693707,2.0,1.0,0.0,0.0,18.0
无,无成,"六三，食旧德，贞厉，终吉；或从王事，无成。|""食旧德""，从上吉也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.9664695507220495,2.0,1.0,0.0,0.0,18.0
无,大无功也,"六三，师或舆尸，凶。|""师或舆尸""，大无功也。
",./易经.txt,,u,2,4,v,0.9318181818181818,0.5091591295246205,4.0,1.0,0.0,1.0,19.0
无,左次无咎,"六四，师左次，无咎。|""左次无咎""，示失常也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.9159642787345732,4.0,1.0,0.0,2.0,14.0
无,比之无首,"上六，比之无首，凶。|""比之无首""，无所终也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.8626494537349315,4.0,1.0,0.0,2.0,5.0
无,无所终也,"上六，比之无首，凶。|""比之无首""，无所终也。
",./易经.txt,,u,2,4,v,0.9318181818181818,-0.6844480888882215,4.0,1.0,0.0,0.0,18.0
渊,或跃在渊,"九四，或跃在渊，无咎。| ""或跃在渊""，进无咎也。
",./易经.txt,,van,1,11,n,0.5,0.6920150290079053,4.0,1.0,0.0,3.0,6.0
飞,飞龙在天,"九五，飞龙在天，利见大人。| ""飞龙在天""，大人造也。
",./易经.txt,f,ei,1,3,n,0.7272727272727275,0.6495689689326581,4.0,1.0,0.0,0.0,3.0
盈,盈不可久也,"上九，亢龙有悔。| ""亢龙有悔""，盈不可久也。
",./易经.txt,,ing,2,9,n,0.6666666666666666,-0.5045753290456676,5.0,1.0,0.0,0.0,17.0
盈,有孚盈缶,"初六，有孚比之，无咎；有孚盈缶，终来有它，吉。|《比》之初六，有它吉也。
",./易经.txt,,ing,2,9,n,0.6666666666666666,-0.9614243636871364,4.0,1.0,0.0,2.0,13.0
群,见群龙无首,"用九，见群龙无首，吉。| ""用九""，天德不可为首也。
",./易经.txt,q,vn,2,13,n,0.7159763313609466,-0.6146550320013864,5.0,1.0,0.0,1.0,4.0
吉,吉,"用九，见群龙无首，吉。| ""用九""，天德不可为首也。
",./易经.txt,j,i,2,6,nr,0.5,0.5,1.0,1.0,0.0,0.0,9.0
吉,吉,"九二，包蒙，吉。纳妇，吉；子克家。|""子克家""，刚柔接也。
",./易经.txt,j,i,2,6,nr,0.5,0.5,1.0,1.0,0.0,0.0,6.0
吉,吉,"六五，童蒙，吉。|""童蒙之吉""""，顺以巽也。
",./易经.txt,j,i,2,6,nr,0.5,0.5,1.0,1.0,0.0,0.0,6.0
吉,吉,"比：吉。原筮，元永贞，无咎。不宁方来，后夫凶。|地上有水，比；先王以建万国，亲诸侯。
",./易经.txt,j,i,2,6,nr,0.5,0.5,1.0,1.0,0.0,0.0,2.0
吉,吉,"初六，有孚比之，无咎；有孚盈缶，终来有它，吉。|《比》之初六，有它吉也。
",./易经.txt,j,i,2,6,nr,0.5,0.5,1.0,1.0,0.0,0.0,21.0
吉,吉,"九五，显比；王用三驱，失前禽，邑人不诫，吉。|""显比""之吉，位正中也，舍逆取顺，失前禽也；邑人不诫，上使中也。
",./易经.txt,j,i,2,6,nr,0.5,0.5,1.0,1.0,0.0,0.0,20.0
吉,吉,"初九，复自道，何其咎？吉。|""复自道""，其义吉也。
",./易经.txt,j,i,2,6,nr,0.5,0.5,1.0,1.0,0.0,0.0,11.0
吉,吉,"九二，牵复，吉。|牵复在中，亦不自失也。
",./易经.txt,j,i,2,6,nr,0.5,0.5,1.0,1.0,0.0,0.0,6.0
吉,安贞吉,"坤：元，亨，利牝马之贞。君子有攸往，先迷，后得主，利。西南得朋，东北丧朋。安贞吉。| 地势坤，君子以厚德载物。
",./易经.txt,j,i,2,6,nr,0.5,0.521072653481246,3.0,1.0,0.0,2.0,39.0
吉,安贞吉,"九四，不克讼；复即命，渝，安贞吉。|""复即命，渝""，安贞不失也。
",./易经.txt,j,i,2,6,nr,0.5,0.521072653481246,3.0,1.0,0.0,2.0,15.0
吉,元吉,"六五，黄裳，元吉。 |""黄裳元吉""，文在中也。
",./易经.txt,j,i,2,6,nr,0.5,0.6887343660657363,2.0,1.0,0.0,1.0,7.0
吉,元吉,"九五，讼，元吉。|""讼，元吉""，以中正也。
",./易经.txt,j,i,2,6,nr,0.5,0.6887343660657363,2.0,1.0,0.0,1.0,6.0
吉,黄裳元吉,"六五，黄裳，元吉。 |""黄裳元吉""，文在中也。
",./易经.txt,j,i,2,6,nr,0.5,0.9506398140921886,4.0,1.0,0.0,3.0,15.0
吉,往吉,"六四，乘马班如，求婚媾，往吉，无不利。|求而往，明也。
",./易经.txt,j,i,2,6,nr,0.5,-0.6703720829283477,2.0,1.0,0.0,1.0,13.0
吉,小贞吉,"九五，屯其膏，小贞吉，大贞凶。|""屯其膏""，施未光也。
",./易经.txt,j,i,2,6,nr,0.5,-0.5755185864796883,3.0,1.0,0.0,2.0,9.0
吉,童蒙之吉,"六五，童蒙，吉。|""童蒙之吉""""，顺以巽也。
",./易经.txt,j,i,2,6,nr,0.5,-0.6476685249564166,4.0,1.0,0.0,3.0,13.0
吉,贞吉,"需：有孚，光亨，贞吉，利涉大川。|云上于天，需；君子以饮食宴乐。
",./易经.txt,j,i,2,6,nr,0.5,-0.5755185864796883,2.0,1.0,0.0,1.0,9.0
吉,贞吉,"九五，需于酒食，贞吉。|""酒食贞吉""，以中正也。
",./易经.txt,j,i,2,6,nr,0.5,-0.5755185864796883,2.0,1.0,0.0,1.0,9.0
吉,贞吉,"六二，比之自内，贞吉。|""比之自内""，不自失也。
",./易经.txt,j,i,2,6,nr,0.5,-0.5755185864796883,2.0,1.0,0.0,1.0,9.0
吉,贞吉,"六四，外比之，贞吉。|外比于贤，以从上也。
",./易经.txt,j,i,2,6,nr,0.5,-0.5755185864796883,2.0,1.0,0.0,1.0,8.0
吉,终吉,"九二，需于沙，小有言，终吉。|""需于沙""，衍在中也；虽有小言，以终吉也。
",./易经.txt,j,i,2,6,nr,0.5,-0.5755185864796883,2.0,1.0,0.0,1.0,12.0
吉,终吉,"上六，入于穴，有不速之客三人来；敬之，终吉。|""不速之客来，敬之终吉""。虽不当位，未大失也。
",./易经.txt,j,i,2,6,nr,0.5,-0.5755185864796883,2.0,1.0,0.0,1.0,20.0
吉,终吉,"初六，不永所事；小有言，终吉。|""不永所事""，讼不可长也；虽""小有言""，其辩明也。
",./易经.txt,j,i,2,6,nr,0.5,-0.5755185864796883,2.0,1.0,0.0,1.0,13.0
吉,终吉,"六三，食旧德，贞厉，终吉；或从王事，无成。|""食旧德""，从上吉也。
",./易经.txt,j,i,2,6,nr,0.5,-0.5755185864796883,2.0,1.0,0.0,1.0,11.0
吉,以终吉也,"九二，需于沙，小有言，终吉。|""需于沙""，衍在中也；虽有小言，以终吉也。
",./易经.txt,j,i,2,6,nr,0.5,0.6566786844089547,4.0,1.0,0.0,2.0,33.0
吉,酒食贞吉,"九五，需于酒食，贞吉。|""酒食贞吉""，以中正也。
",./易经.txt,j,i,2,6,nr,0.5,-0.6476685249564166,4.0,1.0,0.0,3.0,16.0
吉,敬之终吉,"上六，入于穴，有不速之客三人来；敬之，终吉。|""不速之客来，敬之终吉""。虽不当位，未大失也。
",./易经.txt,j,i,2,6,nr,0.5,-0.6476685249564166,4.0,1.0,0.0,3.0,33.0
吉,中吉,"讼：有孚窒惕，中吉；终凶，利见大人，不利涉大川。|天与水违行，讼；君子以作事谋始。
",./易经.txt,j,i,2,6,nr,0.5,0.5,2.0,1.0,0.0,1.0,8.0
吉,中吉,"九二，在师，中吉，无咎；王三锡命。|""在师中吉""，承天宠也；""王三锡命""，怀万邦也。
",./易经.txt,j,i,2,6,nr,0.5,0.5,2.0,1.0,0.0,1.0,7.0
吉,从上吉也,"六三，食旧德，贞厉，终吉；或从王事，无成。|""食旧德""，从上吉也。
",./易经.txt,j,i,2,6,nr,0.5,0.7567716746207891,4.0,1.0,0.0,2.0,30.0
吉,丈人吉,"师：贞，丈人吉，无咎。|地中有水，师；君子以容民畜众。
",./易经.txt,j,i,2,6,nr,0.5,-0.5755185864796883,3.0,1.0,0.0,2.0,6.0
吉,在师中吉,"九二，在师，中吉，无咎；王三锡命。|""在师中吉""，承天宠也；""王三锡命""，怀万邦也。
",./易经.txt,j,i,2,6,nr,0.5,0.86716252676993,4.0,1.0,0.0,3.0,22.0
吉,有它吉也,"初六，有孚比之，无咎；有孚盈缶，终来有它，吉。|《比》之初六，有它吉也。
",./易经.txt,j,i,2,6,nr,0.5,-0.916204861826205,4.0,1.0,0.0,2.0,33.0
吉,之吉,"九五，显比；王用三驱，失前禽，邑人不诫，吉。|""显比""之吉，位正中也，舍逆取顺，失前禽也；邑人不诫，上使中也。
",./易经.txt,j,i,2,6,nr,0.5,-0.5755185864796883,2.0,1.0,0.0,1.0,28.0
吉,其义吉也,"初九，复自道，何其咎？吉。|""复自道""，其义吉也。
",./易经.txt,j,i,2,6,nr,0.5,-0.5911749035758779,4.0,1.0,0.0,2.0,22.0
之,利牝马之贞,"坤：元，亨，利牝马之贞。君子有攸往，先迷，后得主，利。西南得朋，东北丧朋。安贞吉。| 地势坤，君子以厚德载物。
",./易经.txt,zh,i,1,3,u,0.5,-0.8329050019357773,5.0,1.0,0.0,3.0,9.0
之,六二之动,"六二，直方大，不习无不利。 |六二之动，直以方也，""不习无不利""，地道光也。
",./易经.txt,zh,i,1,3,u,0.5,0.6851384150371497,4.0,1.0,0.0,2.0,17.0
之,六二之难,"六二，屯如邅如，乘马班如。匪寇婚媾，女子贞不字，十年后才生育。|六二之难，乘刚也。""十年乃字""，反常也。
",./易经.txt,zh,i,1,3,u,0.5,0.725447014469334,4.0,1.0,0.0,2.0,34.0
之,君子舍之,"六三，即主鹿无虞，惟入于林中，君子几，不如舍，往吝。|""即鹿无虞""，以从禽也。君子舍之，往吝穷也。
",./易经.txt,zh,i,1,3,u,0.5,0.7654783208198263,4.0,1.0,0.0,3.0,42.0
之,困蒙之吝,"六四，困蒙，吝。|""困蒙之吝"",独远实也。
",./易经.txt,zh,i,1,3,u,0.5,-0.9257143438299505,4.0,1.0,0.0,2.0,12.0
之,童蒙之吉,"六五，童蒙，吉。|""童蒙之吉""""，顺以巽也。
",./易经.txt,zh,i,1,3,u,0.5,-0.6476685249564166,4.0,1.0,0.0,2.0,12.0
之,有不速之客三人来,"上六，入于穴，有不速之客三人来；敬之，终吉。|""不速之客来，敬之终吉""。虽不当位，未大失也。
",./易经.txt,zh,i,1,3,u,0.5,-0.7789893933744431,8.0,1.0,0.0,3.0,10.0
之,敬之,"上六，入于穴，有不速之客三人来；敬之，终吉。|""不速之客来，敬之终吉""。虽不当位，未大失也。
",./易经.txt,zh,i,1,3,u,0.5,0.5,2.0,1.0,0.0,1.0,17.0
之,不速之客来,"上六，入于穴，有不速之客三人来；敬之，终吉。|""不速之客来，敬之终吉""。虽不当位，未大失也。
",./易经.txt,zh,i,1,3,u,0.5,-0.5197896614253631,5.0,1.0,0.0,2.0,26.0
之,敬之终吉,"上六，入于穴，有不速之客三人来；敬之，终吉。|""不速之客来，敬之终吉""。虽不当位，未大失也。
",./易经.txt,zh,i,1,3,u,0.5,-0.6476685249564166,4.0,1.0,0.0,1.0,31.0
之,或锡之鞶带,"上九，或锡之鞶带，终朝三褫之。|以讼受服，亦不足敬也。
",./易经.txt,zh,i,1,3,u,0.5,0.5800142346411492,5.0,1.0,0.0,2.0,5.0
之,终朝三褫之,"上九，或锡之鞶带，终朝三褫之。|以讼受服，亦不足敬也。
",./易经.txt,zh,i,1,3,u,0.5,-0.5367266842182181,5.0,1.0,0.0,4.0,13.0
之,有孚比之,"初六，有孚比之，无咎；有孚盈缶，终来有它，吉。|《比》之初六，有它吉也。
",./易经.txt,zh,i,1,3,u,0.5,-0.9018759527463962,4.0,1.0,0.0,3.0,6.0
之,之初六,"初六，有孚比之，无咎；有孚盈缶，终来有它，吉。|《比》之初六，有它吉也。
",./易经.txt,zh,i,1,3,u,0.5,-0.7305767020694016,3.0,1.0,0.0,0.0,27.0
之,比之自内,"六二，比之自内，贞吉。|""比之自内""，不自失也。
",./易经.txt,zh,i,1,3,u,0.5,0.9288559665666218,4.0,1.0,0.0,1.0,4.0
之,比之匪人,"六三，比之匪人。|曰""比之匪人""，不亦伤乎？
",./易经.txt,zh,i,1,3,u,0.5,-0.5755185864796883,4.0,1.0,0.0,1.0,4.0
之,外比之,"六四，外比之，贞吉。|外比于贤，以从上也。
",./易经.txt,zh,i,1,3,u,0.5,-0.730576702069401,3.0,1.0,0.0,2.0,5.0
之,之吉,"九五，显比；王用三驱，失前禽，邑人不诫，吉。|""显比""之吉，位正中也，舍逆取顺，失前禽也；邑人不诫，上使中也。
",./易经.txt,zh,i,1,3,u,0.5,-0.5755185864796883,2.0,1.0,0.0,0.0,27.0
之,比之无首,"上六，比之无首，凶。|""比之无首""，无所终也。
",./易经.txt,zh,i,1,3,u,0.5,-0.8626494537349315,4.0,1.0,0.0,1.0,4.0
攸,君子有攸往,"坤：元，亨，利牝马之贞。君子有攸往，先迷，后得主，利。西南得朋，东北丧朋。安贞吉。| 地势坤，君子以厚德载物。
",./易经.txt,,iou,1,7,zg,0.5,-0.861702228372133,5.0,1.0,0.0,3.0,15.0
攸,勿用有攸往,"屯：元，亨，利，贞；勿用有攸往，利建侯。|云雷屯，君子以经纶。
",./易经.txt,,iou,1,7,zg,0.5,-0.9245425877656811,5.0,1.0,0.0,3.0,13.0
攸,无攸利,"六三，勿用取女，见金夫，不有躬，无攸利。|""勿用取女""，行不顺也。
",./易经.txt,,iou,1,7,zg,0.5,-0.9804859493952622,3.0,1.0,0.0,1.0,17.0
先,先迷,"坤：元，亨，利牝马之贞。君子有攸往，先迷，后得主，利。西南得朋，东北丧朋。安贞吉。| 地势坤，君子以厚德载物。
",./易经.txt,x,ian,1,6,d,0.5,-0.6703720829283477,2.0,1.0,0.0,0.0,18.0
先,先王以建万国,"比：吉。原筮，元永贞，无咎。不宁方来，后夫凶。|地上有水，比；先王以建万国，亲诸侯。
",./易经.txt,x,ian,1,6,d,0.5,0.6007391688342106,6.0,1.0,0.0,0.0,31.0
迷,先迷,"坤：元，亨，利牝马之贞。君子有攸往，先迷，后得主，利。西南得朋，东北丧朋。安贞吉。| 地势坤，君子以厚德载物。
",./易经.txt,m,i,2,9,v,0.5999999999999999,-0.6703720829283477,2.0,1.0,0.0,1.0,19.0
西,西南得朋,"坤：元，亨，利牝马之贞。君子有攸往，先迷，后得主，利。西南得朋，东北丧朋。安贞吉。| 地势坤，君子以厚德载物。
",./易经.txt,x,i,1,6,f,0.7499999999999999,0.6116517852253013,4.0,1.0,0.0,0.0,27.0
西,自我西郊,"小畜：亨；密云不雨，自我西郊。|风行天上，""小畜""；君子以懿文德。
",./易经.txt,x,i,1,6,f,0.7499999999999999,0.5252439690646721,4.0,1.0,0.0,2.0,12.0
南,西南得朋,"坤：元，亨，利牝马之贞。君子有攸往，先迷，后得主，利。西南得朋，东北丧朋。安贞吉。| 地势坤，君子以厚德载物。
",./易经.txt,n,an,2,9,ns,0.8333333333333333,0.6116517852253013,4.0,1.0,0.0,1.0,28.0
安,安贞吉,"坤：元，亨，利牝马之贞。君子有攸往，先迷，后得主，利。西南得朋，东北丧朋。安贞吉。| 地势坤，君子以厚德载物。
",./易经.txt,,an,1,6,v,0.6666666666666666,0.521072653481246,3.0,1.0,0.0,0.0,37.0
安,安贞吉,"九四，不克讼；复即命，渝，安贞吉。|""复即命，渝""，安贞不失也。
",./易经.txt,,an,1,6,v,0.6666666666666666,0.521072653481246,3.0,1.0,0.0,0.0,13.0
安,安贞不失也,"九四，不克讼；复即命，渝，安贞吉。|""复即命，渝""，安贞不失也。
",./易经.txt,,an,1,6,v,0.6666666666666666,0.5049796817957098,5.0,1.0,0.0,0.0,26.0
霜,履霜,"初六,履霜，坚冰至。|""履霜坚冰""，阴始凝也；驯致其道，至坚冰也。
",./易经.txt,sh,uang,1,17,n,0.6666666666666666,-0.7305767020694016,2.0,1.0,0.0,1.0,4.0
霜,履霜坚冰,"初六,履霜，坚冰至。|""履霜坚冰""，阴始凝也；驯致其道，至坚冰也。
",./易经.txt,sh,uang,1,17,n,0.6666666666666666,-0.7861636186484144,4.0,1.0,0.0,1.0,13.0
坚,坚冰至,"初六,履霜，坚冰至。|""履霜坚冰""，阴始凝也；驯致其道，至坚冰也。
",./易经.txt,j,ian,1,7,v,0.7499999999999999,0.5959802767398612,3.0,1.0,0.0,0.0,6.0
坚,履霜坚冰,"初六,履霜，坚冰至。|""履霜坚冰""，阴始凝也；驯致其道，至坚冰也。
",./易经.txt,j,ian,1,7,v,0.7499999999999999,-0.7861636186484144,4.0,1.0,0.0,2.0,14.0
坚,至坚冰也,"初六,履霜，坚冰至。|""履霜坚冰""，阴始凝也；驯致其道，至坚冰也。
",./易经.txt,j,ian,1,7,v,0.7499999999999999,0.5803773619050395,4.0,1.0,0.0,1.0,29.0
阴,阴始凝也,"初六,履霜，坚冰至。|""履霜坚冰""，阴始凝也；驯致其道，至坚冰也。
",./易经.txt,,in,1,6,a,0.6666666666666666,0.5049796817957098,4.0,1.0,0.0,0.0,18.0
凝,阴始凝也,"初六,履霜，坚冰至。|""履霜坚冰""，阴始凝也；驯致其道，至坚冰也。
",./易经.txt,n,ing,2,16,v,0.5,0.5049796817957098,4.0,1.0,0.0,2.0,20.0
其,驯致其道,"初六,履霜，坚冰至。|""履霜坚冰""，阴始凝也；驯致其道，至坚冰也。
",./易经.txt,q,i,2,8,r,0.625,0.6673509417553375,4.0,1.0,0.0,2.0,25.0
其,其血玄黄,"上六，龙战于野，其血玄黄。|""龙战于野""，其道穷也。
",./易经.txt,q,i,2,8,r,0.625,-0.5952382337330402,4.0,1.0,0.0,0.0,8.0
其,其道穷也,"上六，龙战于野，其血玄黄。|""龙战于野""，其道穷也。
",./易经.txt,q,i,2,8,r,0.625,0.6566786844089547,4.0,1.0,0.0,0.0,21.0
其,屯其膏,"九五，屯其膏，小贞吉，大贞凶。|""屯其膏""，施未光也。
",./易经.txt,q,i,2,8,r,0.625,-0.5244756678400487,3.0,1.0,0.0,1.0,4.0
其,其辩明也,"初六，不永所事；小有言，终吉。|""不永所事""，讼不可长也；虽""小有言""，其辩明也。
",./易经.txt,q,i,2,8,r,0.625,0.5354407499015896,4.0,1.0,0.0,0.0,36.0
其,其邑人三百户,"九二，不克讼，归而逋，其邑人三百户，无眚。|""不克讼，归逋窜也""；自下讼上，患至掇也。
",./易经.txt,q,i,2,8,r,0.625,-0.6071070366349792,6.0,1.0,0.0,0.0,11.0
其,何其咎,"初九，复自道，何其咎？吉。|""复自道""，其义吉也。
",./易经.txt,q,i,2,8,r,0.625,0.5959802767398612,3.0,1.0,0.0,1.0,8.0
其,其义吉也,"初九，复自道，何其咎？吉。|""复自道""，其义吉也。
",./易经.txt,q,i,2,8,r,0.625,-0.5911749035758779,4.0,1.0,0.0,0.0,20.0
其,富以其邻,"九五，有孚挛如，富以其邻。|""有孚挛如""，不独富也。
",./易经.txt,q,i,2,8,r,0.625,0.7899852754436247,4.0,1.0,0.0,2.0,10.0
直,直方大,"六二，直方大，不习无不利。 |六二之动，直以方也，""不习无不利""，地道光也。
",./易经.txt,zh,i,2,8,d,0.5,0.7406637900000052,3.0,1.0,0.0,0.0,3.0
直,直以方也,"六二，直方大，不习无不利。 |六二之动，直以方也，""不习无不利""，地道光也。
",./易经.txt,zh,i,2,8,d,0.5,-0.5911749035758779,4.0,1.0,0.0,0.0,20.0
方,直方大,"六二，直方大，不习无不利。 |六二之动，直以方也，""不习无不利""，地道光也。
",./易经.txt,f,ang,1,4,n,0.7777777777777779,0.7406637900000052,3.0,1.0,0.0,1.0,4.0
方,直以方也,"六二，直方大，不习无不利。 |六二之动，直以方也，""不习无不利""，地道光也。
",./易经.txt,f,ang,1,4,n,0.7777777777777779,-0.5911749035758779,4.0,1.0,0.0,2.0,22.0
方,不宁方来,"比：吉。原筮，元永贞，无咎。不宁方来，后夫凶。|地上有水，比；先王以建万国，亲诸侯。
",./易经.txt,f,ang,1,4,n,0.7777777777777779,0.704570807690271,4.0,1.0,0.0,2.0,16.0
习,不习无不利,"六二，直方大，不习无不利。 |六二之动，直以方也，""不习无不利""，地道光也。
",./易经.txt,x,i,2,3,v,0.6666666666666666,-0.9739913687383992,5.0,1.0,0.0,1.0,8.0
光,地道光也,"六二，直方大，不习无不利。 |六二之动，直以方也，""不习无不利""，地道光也。
",./易经.txt,g,uang,1,6,n,0.5555555555555554,0.5135048044419589,4.0,1.0,0.0,2.0,35.0
光,知光大也,"六三，含章可贞，或从王事，无成有终。|""含章可贞""，以时发也；""或从王事""，知光大也。
",./易经.txt,g,uang,1,6,n,0.5555555555555554,0.5803773619050395,4.0,1.0,0.0,1.0,39.0
光,施未光也,"九五，屯其膏，小贞吉，大贞凶。|""屯其膏""，施未光也。
",./易经.txt,g,uang,1,6,n,0.5555555555555554,0.9053354508342586,4.0,1.0,0.0,2.0,24.0
光,光亨,"需：有孚，光亨，贞吉，利涉大川。|云上于天，需；君子以饮食宴乐。
",./易经.txt,g,uang,1,6,n,0.5555555555555554,0.6483712296983758,2.0,1.0,0.0,0.0,5.0
含,含章可贞,"六三，含章可贞，或从王事，无成有终。|""含章可贞""，以时发也；""或从王事""，知光大也。
",./易经.txt,h,an,2,7,v,0.6666666666666666,-0.5083684120540968,4.0,1.0,0.0,0.0,3.0
章,含章可贞,"六三，含章可贞，或从王事，无成有终。|""含章可贞""，以时发也；""或从王事""，知光大也。
",./易经.txt,zh,ang,1,11,q,0.5,-0.5083684120540968,4.0,1.0,0.0,1.0,4.0
从,或从王事,"六三，含章可贞，或从王事，无成有终。|""含章可贞""，以时发也；""或从王事""，知光大也。
",./易经.txt,c,ong,2,4,p,0.5999999999999999,0.530007386344483,4.0,1.0,0.0,1.0,9.0
从,或从王事,"六三，食旧德，贞厉，终吉；或从王事，无成。|""食旧德""，从上吉也。
",./易经.txt,c,ong,2,4,p,0.5999999999999999,0.530007386344483,4.0,1.0,0.0,1.0,14.0
从,以从禽也,"六三，即主鹿无虞，惟入于林中，君子几，不如舍，往吝。|""即鹿无虞""，以从禽也。君子舍之，往吝穷也。
",./易经.txt,c,ong,2,4,p,0.5999999999999999,0.7415409566795791,4.0,1.0,0.0,1.0,35.0
从,从上吉也,"六三，食旧德，贞厉，终吉；或从王事，无成。|""食旧德""，从上吉也。
",./易经.txt,c,ong,2,4,p,0.5999999999999999,0.7567716746207891,4.0,1.0,0.0,0.0,28.0
从,以从上也,"六四，外比之，贞吉。|外比于贤，以从上也。
",./易经.txt,c,ong,2,4,p,0.5999999999999999,0.9210585244355787,4.0,1.0,0.0,1.0,17.0
王,或从王事,"六三，含章可贞，或从王事，无成有终。|""含章可贞""，以时发也；""或从王事""，知光大也。
",./易经.txt,,uang,2,4,nr,0.529411764705882,0.530007386344483,4.0,1.0,0.0,2.0,10.0
王,或从王事,"六三，食旧德，贞厉，终吉；或从王事，无成。|""食旧德""，从上吉也。
",./易经.txt,,uang,2,4,nr,0.529411764705882,0.530007386344483,4.0,1.0,0.0,2.0,15.0
王,王三锡命,"九二，在师，中吉，无咎；王三锡命。|""在师中吉""，承天宠也；""王三锡命""，怀万邦也。
",./易经.txt,,uang,2,4,nr,0.529411764705882,-0.5795982853527288,4.0,1.0,0.0,0.0,12.0
王,先王以建万国,"比：吉。原筮，元永贞，无咎。不宁方来，后夫凶。|地上有水，比；先王以建万国，亲诸侯。
